Time: 20170312-033949  Ask: 1108.86000  Vol: 11.553  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-033957  Ask: 1108.85800  Vol: 1.278  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-034012  Ask: 1108.83900  Vol: 5.799  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-034021  Ask: 1108.82900  Vol: 5.799  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-034030  Ask: 1108.81900  Vol: 5.799  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-034038  Ask: 1107.52700  Vol: 0.084  Time: 20170312-033912  Bid: 1106.95000  Vol: 0.016
Time: 20170312-034038  Ask: 1107.52700  Vol: 0.084  Time: 20170312-033912  Bid: 1106.95000  Vol: 0.016
Time: 20170312-034038  Ask: 1107.52700  Vol: 0.084  Time: 20170312-033912  Bid: 1106.95000  Vol: 0.016
Time: 20170312-034038  Ask: 1107.52700  Vol: 0.084  Time: 20170312-034112  Bid: 1106.84000  Vol: 0.013
Time: 20170312-034129  Ask: 1108.76000  Vol: 10.940  Time: 20170312-034129  Bid: 1107.52700  Vol: 0.010
Time: 20170312-034135  Ask: 1108.75900  Vol: 1.453  Time: 20170312-034112  Bid: 1106.84000  Vol: 0.013
Time: 20170312-034151  Ask: 1108.74900  Vol: 7.252  Time: 20170312-034112  Bid: 1106.84000  Vol: 0.013
Time: 20170312-034203  Ask: 1108.73900  Vol: 1.453  Time: 20170312-034112  Bid: 1106.84000  Vol: 0.013
Time: 20170312-034214  Ask: 1108.72900  Vol: 7.252  Time: 20170312-034112  Bid: 1106.84000  Vol: 0.013
Time: 20170312-034222  Ask: 1108.71900  Vol: 5.799  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034237  Ask: 1108.70900  Vol: 1.453  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034250  Ask: 1108.70700  Vol: 2.681  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034302  Ask: 1108.69900  Vol: 7.252  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034312  Ask: 1108.58700  Vol: 1.453  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
Time: 20170312-034317  Ask: 1108.58000  Vol: 10.190  Time: 20170312-034319  Bid: 1107.51000  Vol: 0.500
Time: 20170312-034324  Ask: 1108.46900  Vol: 0.600  Time: 20170312-034319  Bid: 1107.51000  Vol: 0.500
Time: 20170312-034346  Ask: 1108.34800  Vol: 1.211  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034355  Ask: 1108.34000  Vol: 10.739  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034405  Ask: 1108.33800  Vol: 1.210  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034420  Ask: 1108.84900  Vol: 1.453  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034431  Ask: 1108.83900  Vol: 5.799  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034441  Ask: 1108.72000  Vol: 11.682  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034454  Ask: 1108.71000  Vol: 12.235  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034506  Ask: 1108.60000  Vol: 12.234  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034513  Ask: 1108.48800  Vol: 0.600  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034520  Ask: 1108.48000  Vol: 11.354  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034536  Ask: 1108.36900  Vol: 0.600  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034548  Ask: 1108.35900  Vol: 1.194  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034600  Ask: 1108.23900  Vol: 0.600  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034600  Ask: 1108.23900  Vol: 0.600  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034623  Ask: 1108.10000  Vol: 12.038  Time: 20170312-034336  Bid: 1107.51000  Vol: 0.269
Time: 20170312-034635  Ask: 1108.09000  Vol: 10.936  Time: 20170312-034633  Bid: 1107.49000  Vol: 0.475
Time: 20170312-034647  Ask: 1107.97900  Vol: 1.192  Time: 20170312-034633  Bid: 1107.49000  Vol: 0.475
Time: 20170312-034656  Ask: 1107.86800  Vol: 0.600  Time: 20170312-034223  Bid: 1107.01000  Vol: 0.017
